location,iso_code,date,vaccine,total_vaccinations
Iceland,ISL,2021-03-08,Pfizer/BioNTech,30039
Iceland,ISL,2021-03-09,Johnson&Johnson,0
Iceland,ISL,2021-03-09,Moderna,3906
Iceland,ISL,2021-03-09,Oxford/AstraZeneca,8292
Iceland,ISL,2021-03-09,Pfizer/BioNTech,32714
Iceland,ISL,2021-03-10,Johnson&Johnson,0
Iceland,ISL,2021-03-10,Moderna,3906
Iceland,ISL,2021-03-10,Oxford/AstraZeneca,8897
Iceland,ISL,2021-03-10,Pfizer/BioNTech,33299
Iceland,ISL,2021-03-11,Johnson&Johnson,0
Iceland,ISL,2021-03-11,Moderna,3906
Iceland,ISL,2021-03-11,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-11,Pfizer/BioNTech,33723
Iceland,ISL,2021-03-12,Johnson&Johnson,0
Iceland,ISL,2021-03-12,Moderna,3906
Iceland,ISL,2021-03-12,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-12,Pfizer/BioNTech,33917
Iceland,ISL,2021-03-13,Johnson&Johnson,0
Iceland,ISL,2021-03-13,Moderna,3906
Iceland,ISL,2021-03-13,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-13,Pfizer/BioNTech,33917
Iceland,ISL,2021-03-14,Johnson&Johnson,0
Iceland,ISL,2021-03-14,Moderna,3906
Iceland,ISL,2021-03-14,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-14,Pfizer/BioNTech,33917
Iceland,ISL,2021-03-15,Johnson&Johnson,0
Iceland,ISL,2021-03-15,Moderna,3906
Iceland,ISL,2021-03-15,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-15,Pfizer/BioNTech,33936
Iceland,ISL,2021-03-16,Johnson&Johnson,0
Iceland,ISL,2021-03-16,Moderna,3906
Iceland,ISL,2021-03-16,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-16,Pfizer/BioNTech,37169
Iceland,ISL,2021-03-17,Johnson&Johnson,0
Iceland,ISL,2021-03-17,Moderna,4343
Iceland,ISL,2021-03-17,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-17,Pfizer/BioNTech,37696
Iceland,ISL,2021-03-18,Johnson&Johnson,0
Iceland,ISL,2021-03-18,Moderna,4623
Iceland,ISL,2021-03-18,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-18,Pfizer/BioNTech,38735
Iceland,ISL,2021-03-19,Johnson&Johnson,0
Iceland,ISL,2021-03-19,Moderna,4848
Iceland,ISL,2021-03-19,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-19,Pfizer/BioNTech,38921
Iceland,ISL,2021-03-20,Johnson&Johnson,0
Iceland,ISL,2021-03-20,Moderna,4848
Iceland,ISL,2021-03-20,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-20,Pfizer/BioNTech,38921
Iceland,ISL,2021-03-21,Johnson&Johnson,0
Iceland,ISL,2021-03-21,Moderna,4848
Iceland,ISL,2021-03-21,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-21,Pfizer/BioNTech,38922
Iceland,ISL,2021-03-22,Johnson&Johnson,0
Iceland,ISL,2021-03-22,Moderna,5075
Iceland,ISL,2021-03-22,Oxford/AstraZeneca,9282
Iceland,ISL,2021-03-22,Pfizer/BioNTech,40545
Iceland,ISL,2021-03-23,Johnson&Johnson,0
Iceland,ISL,2021-03-23,Moderna,5288
Iceland,ISL,2021-03-23,Oxford/AstraZeneca,9291
Iceland,ISL,2021-03-23,Pfizer/BioNTech,43490
Iceland,ISL,2021-03-24,Johnson&Johnson,0
Iceland,ISL,2021-03-24,Moderna,6715
Iceland,ISL,2021-03-24,Oxford/AstraZeneca,9291
Iceland,ISL,2021-03-24,Pfizer/BioNTech,43932
Iceland,ISL,2021-03-25,Johnson&Johnson,0
Iceland,ISL,2021-03-25,Moderna,6715
Iceland,ISL,2021-03-25,Oxford/AstraZeneca,9324
Iceland,ISL,2021-03-25,Pfizer/BioNTech,44374
Iceland,ISL,2021-03-26,Johnson&Johnson,0
Iceland,ISL,2021-03-26,Moderna,6716
Iceland,ISL,2021-03-26,Oxford/AstraZeneca,13966
Iceland,ISL,2021-03-26,Pfizer/BioNTech,44805
Iceland,ISL,2021-03-27,Johnson&Johnson,0
Iceland,ISL,2021-03-27,Moderna,6716
Iceland,ISL,2021-03-27,Oxford/AstraZeneca,13966
Iceland,ISL,2021-03-27,Pfizer/BioNTech,45190
Iceland,ISL,2021-03-28,Johnson&Johnson,0
Iceland,ISL,2021-03-28,Moderna,6716
Iceland,ISL,2021-03-28,Oxford/AstraZeneca,13966
Iceland,ISL,2021-03-28,Pfizer/BioNTech,45522
Iceland,ISL,2021-03-29,Johnson&Johnson,0
Iceland,ISL,2021-03-29,Moderna,6716
Iceland,ISL,2021-03-29,Oxford/AstraZeneca,14978
Iceland,ISL,2021-03-29,Pfizer/BioNTech,46382
Iceland,ISL,2021-03-30,Johnson&Johnson,0
Iceland,ISL,2021-03-30,Moderna,6716
Iceland,ISL,2021-03-30,Oxford/AstraZeneca,16439
Iceland,ISL,2021-03-30,Pfizer/BioNTech,49883
Iceland,ISL,2021-03-31,Johnson&Johnson,0
Iceland,ISL,2021-03-31,Moderna,6716
Iceland,ISL,2021-03-31,Oxford/AstraZeneca,17234
Iceland,ISL,2021-03-31,Pfizer/BioNTech,50718
Iceland,ISL,2021-04-01,Johnson&Johnson,0
Iceland,ISL,2021-04-01,Moderna,6716
Iceland,ISL,2021-04-01,Oxford/AstraZeneca,17234
Iceland,ISL,2021-04-01,Pfizer/BioNTech,50719
Iceland,ISL,2021-04-02,Johnson&Johnson,0
Iceland,ISL,2021-04-02,Moderna,6716
Iceland,ISL,2021-04-02,Oxford/AstraZeneca,17234
Iceland,ISL,2021-04-02,Pfizer/BioNTech,50719
Iceland,ISL,2021-04-03,Johnson&Johnson,0
Iceland,ISL,2021-04-03,Moderna,6716
Iceland,ISL,2021-04-03,Oxford/AstraZeneca,17234
Iceland,ISL,2021-04-03,Pfizer/BioNTech,50719
Iceland,ISL,2021-04-04,Johnson&Johnson,0
Iceland,ISL,2021-04-04,Moderna,6716
Iceland,ISL,2021-04-04,Oxford/AstraZeneca,17234
Iceland,ISL,2021-04-04,Pfizer/BioNTech,50719
Iceland,ISL,2021-04-05,Johnson&Johnson,0
Iceland,ISL,2021-04-05,Moderna,6716
Iceland,ISL,2021-04-05,Oxford/AstraZeneca,17234
Iceland,ISL,2021-04-05,Pfizer/BioNTech,50719
Iceland,ISL,2021-04-06,Johnson&Johnson,0
Iceland,ISL,2021-04-06,Moderna,6716
Iceland,ISL,2021-04-06,Oxford/AstraZeneca,17235
Iceland,ISL,2021-04-06,Pfizer/BioNTech,50719
Iceland,ISL,2021-04-07,Johnson&Johnson,0
Iceland,ISL,2021-04-07,Moderna,6716
Iceland,ISL,2021-04-07,Oxford/AstraZeneca,18057
Iceland,ISL,2021-04-07,Pfizer/BioNTech,55011
Iceland,ISL,2021-04-08,Johnson&Johnson,0
Iceland,ISL,2021-04-08,Moderna,6716
Iceland,ISL,2021-04-08,Oxford/AstraZeneca,22360
Iceland,ISL,2021-04-08,Pfizer/BioNTech,57349
Iceland,ISL,2021-04-09,Johnson&Johnson,0
Iceland,ISL,2021-04-09,Moderna,8154
Iceland,ISL,2021-04-09,Oxford/AstraZeneca,22730
Iceland,ISL,2021-04-09,Pfizer/BioNTech,57844
Iceland,ISL,2021-04-10,Johnson&Johnson,0
Iceland,ISL,2021-04-10,Moderna,8154
Iceland,ISL,2021-04-10,Oxford/AstraZeneca,23243
Iceland,ISL,2021-04-10,Pfizer/BioNTech,57863
Iceland,ISL,2021-04-11,Johnson&Johnson,0
Iceland,ISL,2021-04-11,Moderna,8154
Iceland,ISL,2021-04-11,Oxford/AstraZeneca,23243
Iceland,ISL,2021-04-11,Pfizer/BioNTech,57863
Iceland,ISL,2021-04-12,Johnson&Johnson,0
Iceland,ISL,2021-04-12,Moderna,8154
Iceland,ISL,2021-04-12,Oxford/AstraZeneca,23265
Iceland,ISL,2021-04-12,Pfizer/BioNTech,57863
Iceland,ISL,2021-04-13,Johnson&Johnson,0
Iceland,ISL,2021-04-13,Moderna,8154
Iceland,ISL,2021-04-13,Oxford/AstraZeneca,23285
Iceland,ISL,2021-04-13,Pfizer/BioNTech,64043
Iceland,ISL,2021-04-14,Johnson&Johnson,0
Iceland,ISL,2021-04-14,Moderna,8154
Iceland,ISL,2021-04-14,Oxford/AstraZeneca,23815
Iceland,ISL,2021-04-14,Pfizer/BioNTech,65518
Iceland,ISL,2021-04-15,Johnson&Johnson,0
Iceland,ISL,2021-04-15,Moderna,8154
Iceland,ISL,2021-04-15,Oxford/AstraZeneca,23930
Iceland,ISL,2021-04-15,Pfizer/BioNTech,66655
Iceland,ISL,2021-04-16,Johnson&Johnson,0
Iceland,ISL,2021-04-16,Moderna,8154
Iceland,ISL,2021-04-16,Oxford/AstraZeneca,23932
Iceland,ISL,2021-04-16,Pfizer/BioNTech,67484
Iceland,ISL,2021-04-17,Johnson&Johnson,0
Iceland,ISL,2021-04-17,Moderna,8154
Iceland,ISL,2021-04-17,Oxford/AstraZeneca,23932
Iceland,ISL,2021-04-17,Pfizer/BioNTech,67833
Iceland,ISL,2021-04-18,Johnson&Johnson,0
Iceland,ISL,2021-04-18,Moderna,8154
Iceland,ISL,2021-04-18,Oxford/AstraZeneca,23932
Iceland,ISL,2021-04-18,Pfizer/BioNTech,68152
Iceland,ISL,2021-04-19,Johnson&Johnson,0
Iceland,ISL,2021-04-19,Moderna,8154
Iceland,ISL,2021-04-19,Oxford/AstraZeneca,23932
Iceland,ISL,2021-04-19,Pfizer/BioNTech,68610
Iceland,ISL,2021-04-20,Johnson&Johnson,0
Iceland,ISL,2021-04-20,Moderna,8165
Iceland,ISL,2021-04-20,Oxford/AstraZeneca,23932
Iceland,ISL,2021-04-20,Pfizer/BioNTech,75305
Iceland,ISL,2021-04-21,Johnson&Johnson,0
Iceland,ISL,2021-04-21,Moderna,12467
Iceland,ISL,2021-04-21,Oxford/AstraZeneca,23989
Iceland,ISL,2021-04-21,Pfizer/BioNTech,76950
Iceland,ISL,2021-04-22,Johnson&Johnson,0
Iceland,ISL,2021-04-22,Moderna,12467
Iceland,ISL,2021-04-22,Oxford/AstraZeneca,23989
Iceland,ISL,2021-04-22,Pfizer/BioNTech,76950
Iceland,ISL,2021-04-23,Johnson&Johnson,0
Iceland,ISL,2021-04-23,Moderna,12467
Iceland,ISL,2021-04-23,Oxford/AstraZeneca,23990
Iceland,ISL,2021-04-23,Pfizer/BioNTech,77396
Iceland,ISL,2021-04-24,Johnson&Johnson,0
Iceland,ISL,2021-04-24,Moderna,12467
Iceland,ISL,2021-04-24,Oxford/AstraZeneca,23990
Iceland,ISL,2021-04-24,Pfizer/BioNTech,77411
Iceland,ISL,2021-04-25,Johnson&Johnson,0
Iceland,ISL,2021-04-25,Moderna,12467
Iceland,ISL,2021-04-25,Oxford/AstraZeneca,23990
Iceland,ISL,2021-04-25,Pfizer/BioNTech,77411
Iceland,ISL,2021-04-26,Johnson&Johnson,0
Iceland,ISL,2021-04-26,Moderna,12467
Iceland,ISL,2021-04-26,Oxford/AstraZeneca,23990
Iceland,ISL,2021-04-26,Pfizer/BioNTech,77411
Iceland,ISL,2021-04-27,Johnson&Johnson,0
Iceland,ISL,2021-04-27,Moderna,12467
Iceland,ISL,2021-04-27,Oxford/AstraZeneca,24276
Iceland,ISL,2021-04-27,Pfizer/BioNTech,84794
Iceland,ISL,2021-04-28,Johnson&Johnson,376
Iceland,ISL,2021-04-28,Moderna,12467
Iceland,ISL,2021-04-28,Oxford/AstraZeneca,33934
Iceland,ISL,2021-04-28,Pfizer/BioNTech,86290
Iceland,ISL,2021-04-29,Johnson&Johnson,376
Iceland,ISL,2021-04-29,Moderna,12467
Iceland,ISL,2021-04-29,Oxford/AstraZeneca,44515
Iceland,ISL,2021-04-29,Pfizer/BioNTech,87903
Italy,ITA,2020-12-27,Pfizer/BioNTech,7175
Italy,ITA,2020-12-28,Pfizer/BioNTech,8600
Italy,ITA,2020-12-29,Pfizer/BioNTech,9609
Italy,ITA,2020-12-30,Pfizer/BioNTech,14337
Italy,ITA,2020-12-31,Pfizer/BioNTech,39816
Italy,ITA,2021-01-01,Pfizer/BioNTech,50875
Italy,ITA,2021-01-02,Pfizer/BioNTech,89398
Italy,ITA,2021-01-03,Pfizer/BioNTech,124563
Italy,ITA,2021-01-04,Pfizer/BioNTech,193326
Italy,ITA,2021-01-05,Pfizer/BioNTech,273121
Italy,ITA,2021-01-06,Pfizer/BioNTech,338309
Italy,ITA,2021-01-07,Pfizer/BioNTech,430560
Italy,ITA,2021-01-08,Moderna,2
Italy,ITA,2021-01-08,Pfizer/BioNTech,526181
Italy,ITA,2021-01-09,Pfizer/BioNTech,613167
Italy,ITA,2021-01-10,Pfizer/BioNTech,673534
Italy,ITA,2021-01-11,Pfizer/BioNTech,754505
Italy,ITA,2021-01-12,Pfizer/BioNTech,836564
Italy,ITA,2021-01-13,Moderna,3
Italy,ITA,2021-01-13,Pfizer/BioNTech,931075
Italy,ITA,2021-01-14,Moderna,87
Italy,ITA,2021-01-14,Pfizer/BioNTech,1024720
Italy,ITA,2021-01-15,Moderna,1182
Italy,ITA,2021-01-15,Pfizer/BioNTech,1113273
Italy,ITA,2021-01-16,Moderna,2093
Italy,ITA,2021-01-16,Pfizer/BioNTech,1177300
Italy,ITA,2021-01-17,Moderna,2386
Italy,ITA,2021-01-17,Pfizer/BioNTech,1213995
Italy,ITA,2021-01-18,Moderna,3604
Italy,ITA,2021-01-18,Pfizer/BioNTech,1256500
Italy,ITA,2021-01-19,Moderna,5695
Italy,ITA,2021-01-19,Pfizer/BioNTech,1287242
Italy,ITA,2021-01-20,Moderna,8972
Italy,ITA,2021-01-20,Pfizer/BioNTech,1314603
Italy,ITA,2021-01-21,Moderna,11764
Italy,ITA,2021-01-21,Pfizer/BioNTech,1347260
Italy,ITA,2021-01-22,Moderna,13500
Italy,ITA,2021-01-22,Oxford/AstraZeneca,3
Italy,ITA,2021-01-22,Pfizer/BioNTech,1372046
Italy,ITA,2021-01-23,Moderna,14500
Italy,ITA,2021-01-23,Pfizer/BioNTech,1409731
Italy,ITA,2021-01-24,Moderna,15294
Italy,ITA,2021-01-24,Pfizer/BioNTech,1442784
Italy,ITA,2021-01-25,Moderna,15892
Italy,ITA,2021-01-25,Pfizer/BioNTech,1511186
Italy,ITA,2021-01-26,Moderna,16639
Italy,ITA,2021-01-26,Pfizer/BioNTech,1590658
Italy,ITA,2021-01-27,Moderna,17259
Italy,ITA,2021-01-27,Pfizer/BioNTech,1660850
Italy,ITA,2021-01-28,Moderna,18033
Italy,ITA,2021-01-28,Pfizer/BioNTech,1753564
Italy,ITA,2021-01-29,Moderna,18842
Italy,ITA,2021-01-29,Pfizer/BioNTech,1850468
Italy,ITA,2021-01-30,Moderna,19308
Italy,ITA,2021-01-30,Oxford/AstraZeneca,4
Italy,ITA,2021-01-30,Pfizer/BioNTech,1940180
Italy,ITA,2021-01-31,Moderna,19505
Italy,ITA,2021-01-31,Pfizer/BioNTech,1999504
Italy,ITA,2021-02-01,Moderna,20056
Italy,ITA,2021-02-01,Oxford/AstraZeneca,5
Italy,ITA,2021-02-01,Pfizer/BioNTech,2084526
Italy,ITA,2021-02-02,Moderna,21178
Italy,ITA,2021-02-02,Oxford/AstraZeneca,15
Italy,ITA,2021-02-02,Pfizer/BioNTech,2171237
Italy,ITA,2021-02-03,Moderna,22582
Italy,ITA,2021-02-03,Pfizer/BioNTech,2269383
Italy,ITA,2021-02-04,Moderna,24225
Italy,ITA,2021-02-04,Pfizer/BioNTech,2375162
Italy,ITA,2021-02-05,Moderna,27450
Italy,ITA,2021-02-05,Oxford/AstraZeneca,17
Italy,ITA,2021-02-05,Pfizer/BioNTech,2479048
Italy,ITA,2021-02-06,Moderna,29540
Italy,ITA,2021-02-06,Pfizer/BioNTech,2553889
Italy,ITA,2021-02-07,Moderna,30132
Italy,ITA,2021-02-07,Oxford/AstraZeneca,18
Italy,ITA,2021-02-07,Pfizer/BioNTech,2594990
Italy,ITA,2021-02-08,Moderna,32744
Italy,ITA,2021-02-08,Oxford/AstraZeneca,19
Italy,ITA,2021-02-08,Pfizer/BioNTech,2659115
Italy,ITA,2021-02-09,Moderna,36091
Italy,ITA,2021-02-09,Pfizer/BioNTech,2722385
Italy,ITA,2021-02-10,Moderna,38908
Italy,ITA,2021-02-10,Oxford/AstraZeneca,20
Italy,ITA,2021-02-10,Pfizer/BioNTech,2792178
Italy,ITA,2021-02-11,Moderna,42038
Italy,ITA,2021-02-11,Oxford/AstraZeneca,2921
Italy,ITA,2021-02-11,Pfizer/BioNTech,2860704
Italy,ITA,2021-02-12,Moderna,46164
Italy,ITA,2021-02-12,Oxford/AstraZeneca,7669
Italy,ITA,2021-02-12,Pfizer/BioNTech,2925696
Italy,ITA,2021-02-13,Moderna,50048
Italy,ITA,2021-02-13,Oxford/AstraZeneca,12922
Italy,ITA,2021-02-13,Pfizer/BioNTech,2969124
Italy,ITA,2021-02-14,Moderna,51249
Italy,ITA,2021-02-14,Oxford/AstraZeneca,19975
Italy,ITA,2021-02-14,Pfizer/BioNTech,2990264
Italy,ITA,2021-02-15,Moderna,55397
Italy,ITA,2021-02-15,Oxford/AstraZeneca,26943
Italy,ITA,2021-02-15,Pfizer/BioNTech,3041818
Italy,ITA,2021-02-16,Moderna,62076
Italy,ITA,2021-02-16,Oxford/AstraZeneca,36198
Italy,ITA,2021-02-16,Pfizer/BioNTech,3096916
Italy,ITA,2021-02-17,Moderna,69814
Italy,ITA,2021-02-17,Oxford/AstraZeneca,48793
Italy,ITA,2021-02-17,Pfizer/BioNTech,3156461
Italy,ITA,2021-02-18,Moderna,76844
Italy,ITA,2021-02-18,Oxford/AstraZeneca,66180
Italy,ITA,2021-02-18,Pfizer/BioNTech,3221537
Italy,ITA,2021-02-19,Moderna,83817
Italy,ITA,2021-02-19,Oxford/AstraZeneca,85235
Italy,ITA,2021-02-19,Pfizer/BioNTech,3287793
Italy,ITA,2021-02-20,Moderna,90206
Italy,ITA,2021-02-20,Oxford/AstraZeneca,104209
Italy,ITA,2021-02-20,Pfizer/BioNTech,3340281
Italy,ITA,2021-02-21,Moderna,95682
Italy,ITA,2021-02-21,Oxford/AstraZeneca,114854
Italy,ITA,2021-02-21,Pfizer/BioNTech,3375089
Italy,ITA,2021-02-22,Moderna,101740
Italy,ITA,2021-02-22,Oxford/AstraZeneca,138155
Italy,ITA,2021-02-22,Pfizer/BioNTech,3451154
Italy,ITA,2021-02-23,Moderna,107075
Italy,ITA,2021-02-23,Oxford/AstraZeneca,162925
Italy,ITA,2021-02-23,Pfizer/BioNTech,3527477
Italy,ITA,2021-02-24,Moderna,113324
Italy,ITA,2021-02-24,Oxford/AstraZeneca,190091
Italy,ITA,2021-02-24,Pfizer/BioNTech,3616045
Italy,ITA,2021-02-25,Moderna,119541
Italy,ITA,2021-02-25,Oxford/AstraZeneca,221628
Italy,ITA,2021-02-25,Pfizer/BioNTech,3706458
Italy,ITA,2021-02-26,Moderna,125265
Italy,ITA,2021-02-26,Oxford/AstraZeneca,261802
Italy,ITA,2021-02-26,Pfizer/BioNTech,3796894
Italy,ITA,2021-02-27,Moderna,132248
Italy,ITA,2021-02-27,Oxford/AstraZeneca,306346
Italy,ITA,2021-02-27,Pfizer/BioNTech,3871600
Italy,ITA,2021-02-28,Moderna,134942
Italy,ITA,2021-02-28,Oxford/AstraZeneca,332744
Italy,ITA,2021-02-28,Pfizer/BioNTech,3920469
Italy,ITA,2021-03-01,Moderna,142001
Italy,ITA,2021-03-01,Oxford/AstraZeneca,372619
Italy,ITA,2021-03-01,Pfizer/BioNTech,4008842
Italy,ITA,2021-03-02,Moderna,149504
Italy,ITA,2021-03-02,Oxford/AstraZeneca,428189
Italy,ITA,2021-03-02,Pfizer/BioNTech,4106113
Italy,ITA,2021-03-03,Moderna,159468
Italy,ITA,2021-03-03,Oxford/AstraZeneca,485076
Italy,ITA,2021-03-03,Pfizer/BioNTech,4224872
Italy,ITA,2021-03-04,Moderna,170428
Italy,ITA,2021-03-04,Oxford/AstraZeneca,543984
Italy,ITA,2021-03-04,Pfizer/BioNTech,4350631
Italy,ITA,2021-03-05,Moderna,182664
Italy,ITA,2021-03-05,Oxford/AstraZeneca,607696
Italy,ITA,2021-03-05,Pfizer/BioNTech,4477788
Italy,ITA,2021-03-06,Moderna,195808
Italy,ITA,2021-03-06,Oxford/AstraZeneca,670320
Italy,ITA,2021-03-06,Pfizer/BioNTech,4578297
Italy,ITA,2021-03-07,Moderna,203545
Italy,ITA,2021-03-07,Oxford/AstraZeneca,705963
Italy,ITA,2021-03-07,Pfizer/BioNTech,4635898
Italy,ITA,2021-03-08,Moderna,215848
Italy,ITA,2021-03-08,Oxford/AstraZeneca,762941
Italy,ITA,2021-03-08,Pfizer/BioNTech,4744955
Italy,ITA,2021-03-09,Moderna,228185
Italy,ITA,2021-03-09,Oxford/AstraZeneca,822391
Italy,ITA,2021-03-09,Pfizer/BioNTech,4864182
Italy,ITA,2021-03-10,Moderna,239163
Italy,ITA,2021-03-10,Oxford/AstraZeneca,885624
Italy,ITA,2021-03-10,Pfizer/BioNTech,5001666
Italy,ITA,2021-03-11,Moderna,251268
Italy,ITA,2021-03-11,Oxford/AstraZeneca,953049
Italy,ITA,2021-03-11,Pfizer/BioNTech,5141147
Italy,ITA,2021-03-12,Moderna,261107
Italy,ITA,2021-03-12,Oxford/AstraZeneca,1022598
Italy,ITA,2021-03-12,Pfizer/BioNTech,5270334
Italy,ITA,2021-03-13,Moderna,272190
Italy,ITA,2021-03-13,Oxford/AstraZeneca,1088703
Italy,ITA,2021-03-13,Pfizer/BioNTech,5368664
Italy,ITA,2021-03-14,Moderna,279106
Italy,ITA,2021-03-14,Oxford/AstraZeneca,1128976
Italy,ITA,2021-03-14,Pfizer/BioNTech,5426854
Italy,ITA,2021-03-15,Moderna,290168
Italy,ITA,2021-03-15,Oxford/AstraZeneca,1175932
Italy,ITA,2021-03-15,Pfizer/BioNTech,5539752
Italy,ITA,2021-03-16,Moderna,302299
Italy,ITA,2021-03-16,Oxford/AstraZeneca,1176347
Italy,ITA,2021-03-16,Pfizer/BioNTech,5667269
Italy,ITA,2021-03-17,Moderna,313614
Italy,ITA,2021-03-17,Oxford/AstraZeneca,1176666
Italy,ITA,2021-03-17,Pfizer/BioNTech,5820741
Italy,ITA,2021-03-18,Moderna,326539
Italy,ITA,2021-03-18,Oxford/AstraZeneca,1176828
Italy,ITA,2021-03-18,Pfizer/BioNTech,5970796
Italy,ITA,2021-03-19,Moderna,337705
Italy,ITA,2021-03-19,Oxford/AstraZeneca,1194694
Italy,ITA,2021-03-19,Pfizer/BioNTech,6116453
Italy,ITA,2021-03-20,Moderna,350137
Italy,ITA,2021-03-20,Oxford/AstraZeneca,1244045
Italy,ITA,2021-03-20,Pfizer/BioNTech,6228767
Italy,ITA,2021-03-21,Moderna,359618
Italy,ITA,2021-03-21,Oxford/AstraZeneca,1288016
Italy,ITA,2021-03-21,Pfizer/BioNTech,6304727
Italy,ITA,2021-03-22,Moderna,371597
Italy,ITA,2021-03-22,Oxford/AstraZeneca,1355159
Italy,ITA,2021-03-22,Pfizer/BioNTech,6417316
Italy,ITA,2021-03-23,Moderna,385057
Italy,ITA,2021-03-23,Oxford/AstraZeneca,1430912
Italy,ITA,2021-03-23,Pfizer/BioNTech,6549044
Italy,ITA,2021-03-24,Moderna,400591
Italy,ITA,2021-03-24,Oxford/AstraZeneca,1503909
Italy,ITA,2021-03-24,Pfizer/BioNTech,6712136
Italy,ITA,2021-03-25,Moderna,418694
Italy,ITA,2021-03-25,Oxford/AstraZeneca,1581354
Italy,ITA,2021-03-25,Pfizer/BioNTech,6880612
Italy,ITA,2021-03-26,Moderna,437737
Italy,ITA,2021-03-26,Oxford/AstraZeneca,1660101
Italy,ITA,2021-03-26,Pfizer/BioNTech,7048432
